id,l_number,article_number,price_pp_chf,price_sp_chf,hero_image_url,very_short_description_de,short_description_de
139,102556,2.3103929,120.25,381,images/ACRO_P_1X_ANGLE_01_lp.jpg,ACRO+ EQ158 S/EW 840 EM,LED-Feuchtraumleuchte 4000K 33W statisch Notlicht 3h sym. extrabreite Streuoptik
140,102515,2.822721734001,82.95,267,images/dl220_led_sb.jpg,DL220LED SB 34 C/EW 840 WH9016 OP,LED-Downlight 4000K 38W statisch opalweisser Diffusor
141,102517,2.822720834001,79.2,256,images/dl220_led_sb.jpg,DL220LED SB 16 C/EW 840 WH9016 OP,LED-Downlight 4000K 18W statisch opalweisser Diffusor
1377,112086,2.3118165,359.5,1114,images/ImgLum_WIN-PRO-P-40-128LED-AW-GR94_StillLife_Photo_MainAngle.jpg,WIN PRO 40 395 S/EW 757 GR94,LED-Scheinwerfer 5700K 392W statisch symmetrische extrabreite Streuoptik
142,102521,2.822722363001,104.35,333,images/dl220_led_sb.jpg,DL220LED SB 46 C/EW 830 WH9016 DALI OP,LED-Downlight 3000K 51W DALI opalweisser Diffusor
143,102516,2.822721733001,82.95,267,images/dl220_led_sb.jpg,DL220LED SB 34 C/EW 830 WH9016 OP,LED-Downlight 3000K 38W statisch opalweisser Diffusor
144,102520,2.822722364001,104.35,333,images/dl220_led_sb.jpg,DL220LED SB 46 C/EW 840 WH9016 DALI OP,LED-Downlight 4000K 51W DALI opalweisser Diffusor
145,102522,2.822721764001,101.8,325,images/dl220_led_sb.jpg,DL220LED SB 34 C/EW 840 WH9016 DALI OP,LED-Downlight 4000K 38W DALI opalweisser Diffusor
146,102518,2.822720534001,76.7,248,images/dl220_led_sb.jpg,DL220LED SB 11 C/EW 840 WH9016 OP,LED-Downlight 4000K 12W statisch opalweisser Diffusor
147,102524,2.822720864001,97.65,312,images/dl220_led_sb.jpg,DL220LED SB 16 C/EW 840 WH9016 DALI OP,LED-Downlight 4000K 18W DALI opalweisser Diffusor
148,102519,2.822720533001,76.7,248,images/dl220_led_sb.jpg,DL220LED SB 11 C/EW 830 WH9016 OP,LED-Downlight 3000K 12W statisch opalweisser Diffusor
149,102523,2.822721763001,101.8,325,images/dl220_led_sb.jpg,DL220LED SB 34 C/EW 830 WH9016 DALI OP,LED-Downlight 3000K 38W DALI opalweisser Diffusor
150,102564,2.3103922,90.1,289,images/ACRO_P_2x_angle_01_lp.jpg,ACRO+ EQ236 S/EW 840 HF,LED-Feuchtraumleuchte 4000K 51W Lichtsensor symmetrische extrabreite Streuoptik
230,103286,2.3100007,359,1112,images/GYM_Plus_3_angle_01_lp.jpg,GYM+ 3 145 S/EW 840 WH87 DALI,LED-Anbauleuchte 4000K 160W DALI symmetrische extrabreite Streuoptik
152,102565,2.3103921,122.4,388,images/ACRO_P_2x_angle_01_lp.jpg,ACRO+ EQ236 S/EW 840 EM,LED-Feuchtraumleuchte 4000K 51W statisch Notlicht 3h sym. extrabreite Streuoptik
153,102577,2.3103947,97.65,312,images/ACRO_P_2x_angle_01_lp.jpg,ACRO+ EXTREME-40° EQ236 HO S/EW 840,LED-Feuchtraumleuchte 4000K 59W statisch symmetrische extrabreite Streuoptik
154,102566,2.3103923,62.45,205,images/ACRO_P_2x_angle_01_lp.jpg,ACRO+ EQ236 HO S/EW 840,LED-Feuchtraumleuchte 4000K 59W statisch symmetrische extrabreite Streuoptik
155,102574,2.3103937,150,473,images/ACRO_P_2x_angle_01_lp.jpg,ACRO+ EQ258 HO S/EW 840 EM,LED-Feuchtraumleuchte 4000K 73W statisch Notlicht 3h sym. extrabreite Streuoptik
156,102572,2.3103938,112.3,357,images/ACRO_P_2x_angle_01_lp.jpg,ACRO+ EQ258 HO S/EW 840 HF,LED-Feuchtraumleuchte 4000K 73W Lichtsensor symmetrische extrabreite Streuoptik
157,102744,2.310559,36.8,133,images/RAIL_M_lp.jpg,RAIL-M TRY 7P DALI L:1435,RAIL-M TRY 7P DALI - L 1435 mm (inkl. 2 Halterungen aus Edelstahl)
158,102578,2.3103948,107.65,343,images/ACRO_P_2x_angle_01_lp.jpg,ACRO+ EXTREME-40° EQ258 HO S/EW 840,LED-Feuchtraumleuchte 4000K 73W statisch symmetrische extrabreite Streuoptik
159,102642,2.306000,119.85,380,images/NORMA_P_CL_angle_02_lp.jpg,NORMA+120 45 S/EW 840 GR-RAL7035 EM,LED-Feuchtraumleuchte 4000K 45W statisch Notlicht 3h sym. extrabreite Streuoptik
1378,112087,2.3118159,393,1216,images/ImgLum_WIN-PRO-P-40-128LED-AW-GR94_StillLife_Photo_MainAngle.jpg,WIN PRO 40 395 A55/M 757 GR94,LED-Scheinwerfer 5700K 392W statisch asymmetrische mittlere Optik
160,102567,2.3103924,82.15,265,images/ACRO_P_2x_angle_01_lp.jpg,ACRO+ EQ236 HO S/EW 840 DALI,LED-Feuchtraumleuchte 4000K 59W DALI symmetrische extrabreite Streuoptik
161,102570,2.3103935,72.5,235,images/ACRO_P_2x_angle_01_lp.jpg,ACRO+ EQ258 HO S/EW 840,LED-Feuchtraumleuchte 4000K 73W statisch symmetrische extrabreite Streuoptik
162,102568,2.3103926,102.65,328,images/ACRO_P_2x_angle_01_lp.jpg,ACRO+ EQ236 HO S/EW 840 HF,LED-Feuchtraumleuchte 4000K 59W Lichtsensor symmetrische extrabreite Streuoptik
163,102569,2.3103925,137.4,434,images/ACRO_P_2x_angle_01_lp.jpg,ACRO+ EQ236 HO S/EW 840 EM,LED-Feuchtraumleuchte 4000K 59W statisch Notlicht 3h sym. extrabreite Streuoptik
164,102920,2.3106222,244.7,762,images/KREOS_SR075_1x_front_01_lp.jpg,KREOS 22 SR/075 740 AN-96 RPA-1M,LED-Mastleuchte 4000K 24W mit auto. P- Strassenbeleuchtungsoptik
165,102781,2.304563,45.25,159,images/POLO_3_AN3_angle_01.jpg,POLO+ 3 17W 3K AN96,LED-Wandleuchte 3000K 17W statisch asymmetrische extrabreite Streuoptik
166,102697,2.000500,91.05,292,images/000500.jpg,DOPPEL MAST SCHWARZ SUPERDELTA TON/POLO,Mast bogenförmig
167,102641,2.305990,70.4,229,images/NORMA_P_CL_angle_02_lp.jpg,NORMA+120 25 S/EW 840 GR-RAL7035 DALI,LED-Feuchtraumleuchte 4000K 25W DALI symmetrische extrabreite Streuoptik
168,102647,2.305945,49.85,173,images/NORMA_P_CL_angle_02_lp.jpg,NORMA+150 CL 35 S/EW 840 GR-RAL7035,LED-Feuchtraumleuchte 4000K 35W statisch symmetrische extrabreite Streuoptik
1474,110000,2.890000410,4.85,22,images/90000410.jpg,"Deckenkappe, quadratisch, 25mm hoch, RAL",Deckenkappe quadratisch Höhe 25mm 
169,102706,2.3101693,1182.25,3631,images/sl720_led_l_RAL9006.jpg,SL720 D+ SLL 95 S/D 8TW GR9006 SEIR MP,LED-Stehleuchte 2700-6200K 105W HCL Mikroprisma d+i
170,102571,2.3103936,94.75,303,images/ACRO_P_2x_angle_01_lp.jpg,ACRO+ EQ258 HO S/EW 840 DALI,LED-Feuchtraumleuchte 4000K 73W DALI symmetrische extrabreite Streuoptik
171,102645,2.305947,67.9,221,images/NORMA_P_CL_angle_02_lp.jpg,NORMA+150 CL 68 S/EW 840 GR-RAL7035,LED-Feuchtraumleuchte 4000K 68W statisch symmetrische extrabreite Streuoptik
172,102743,2.310561,68.85,224,images/RAIL_M_lp.jpg,RAIL-M TRY 7P DALI L:4305,RAIL-M TRY 7P DALI - L 4305 mm (inkl. 6 Halterungen aus Edelstahl)
173,102916,2.862932310,24.7,101,images/pllb629_erweiterungsset_RAL9016_lp.jpg,SL629LED Verbindungsset RAL9016s,SL629 Verbindungsset RAL9016
3580,112521,27.14020328402002TBL,1798.5,5108,images/rend_TEAM.png,"TEAM SYSTEM, Pendelleuchte, L=3850, 4000K, 2700lm","ACOUSTIC TEAM XXL, Pendelleuchte"
174,102639,2.305992,80,258,images/NORMA_P_CL_angle_02_lp.jpg,NORMA+120 45 S/EW 840 GR-RAL7035 DALI,LED-Feuchtraumleuchte 4000K 45W DALI symmetrische extrabreite Streuoptik
175,102831,2.14049320,25.9,105,images/KHA_A0309_FAS_01.jpg,A0309 FLANGIA CON TIRAFONDI KHA,"Einzumauernder Zuganker, Trägerplatte Edelstahl, Zuganker verzinkter Stahl"
176,102638,2.305942,40.25,144,images/NORMA_P_CL_angle_02_lp.jpg,NORMA+120 CL 25 S/EW 840 GR-RAL7035,LED-Feuchtraumleuchte 4000K 25W statisch symmetrische extrabreite Streuoptik
177,102640,2.305991,76.25,247,images/NORMA_P_CL_angle_02_lp.jpg,NORMA+120 34 S/EW 840 GR-RAL7035 DALI,LED-Feuchtraumleuchte 4000K 34W DALI symmetrische extrabreite Streuoptik
178,102636,2.305988,60.75,199,images/NORMA_P_CL_angle_02_lp.jpg,NORMA+60 18 S/EW 840 GR-RAL7035 DALI,LED-Feuchtraumleuchte 4000K 18W DALI symmetrische extrabreite Streuoptik
3581,113114,27.21410028401102a09,562.1,1596,images/rend_VERTI_CEILING.png,"VERTI CEILING, Akustikleuchte, L=1200, TW, 2312lm","VERTI CEILING, Pendelleuchte"
180,102637,2.305944,49.85,173,images/NORMA_P_CL_angle_02_lp.jpg,NORMA+120 CL 45 S/EW 840 GR-RAL7035,LED-Feuchtraumleuchte 4000K 45W statisch symmetrische extrabreite Streuoptik
181,102675,2.8427463383310,102.25,326,images/as427_RAL9016.jpg,AS427 TR 36 C/M 830 WH9010 RE,LED-Stromschienenstrahler 3000K 40W statisch runde Optik medium
182,102627,2.305948,26.4,106,images/NORMA_P_ANGLE_01.JPG,NORMA+60 18 S/EW 840 GR-RAL7035,LED-Feuchtraumleuchte 4000K 18W statisch symmetrische extrabreite Streuoptik
183,102626,2.305949,29.75,117,images/NORMA_P_ANGLE_01.JPG,NORMA+60 27 S/EW 840 GR-RAL7035,LED-Feuchtraumleuchte 4000K 27W statisch symmetrische extrabreite Streuoptik
1701,109081,2.3112413,30.35,118,images/DRIVER-BOX-20W-1A-1CH -DALI_lp.jpg,DRIVER UNIT 20W 1A - 1CH - DALI,Versorgungseinheit 20W 1A - 1CH - DALI
184,102843,2.8300691236300,136.65,432,images/flab300.jpg,FL300LED SM 24 S/B 830 WH9016 DALI OP,LED-Anbauleuchte 3000K 27W DALI opalweisser Diffusor d+i
185,102657,2.8629461543430,145,457,images/pl629_prisma_RAL9006_lp.jpg,SL629LED PL M 49 S/C 840 GR9006 MP,LED-Pendelleuchte 4000K 54W statisch Mikroprisma d+i
186,102589,2.8433174193414,52.85,175,images/eb433.jpg,EB433 RF 18 C/IW 840 WH9010 RE,LED-Einbaustrahler 4000K 20W statisch runde Streuoptik
187,102918,2.8629461546318,162.75,511,images/pllb629_prisma_RAL9016_lp.jpg,SL629LED CP M 49 S/C 830 WH9016 DALI MP,LED-Lichtband-Pendelleuchte 3000K 54W DALI Mikroprisma d+i
1702,106617,2.3105916,284.9,885,images/LAMA_P_SOFT_angle_01_lp.jpg,LAMA+ S/EW 70 840 WH1 DALI SOFT,LED-Hallenpendelleuchte 4000K 68W DALI symmetrische extrabreite Streuoptik
188,102649,2.305994,92.6,297,images/NORMA_P_CL_angle_02_lp.jpg,NORMA+150 60 S/EW 840 GR-RAL7035 DALI,LED-Feuchtraumleuchte 4000K 60W DALI symmetrische extrabreite Streuoptik
189,102787,2.300254,13,65,images/EKO-19_750_WH1_lp.jpg,EKO 19 E27 750 WEISS,Wandleuchte 1x15W TC-TSE symmetrische extrabreite Streuoptik
190,102671,2.8629661283430,145,457,images/al629_prisma_RAL9006_lp.jpg,SL629LED SM M 23 S/A 840 GR9006 MP,LED-Anbauleuchte 4000K 26W statisch Mikroprisma
191,102652,2.306002,132.8,420,images/NORMA_P_CL_angle_02_lp.jpg,NORMA+150 60 S/EW 840 GR-RAL7035 EM,LED-Feuchtraumleuchte 4000K 60W statisch Notlicht 3h sym. extrabreite Streuoptik
200,102914,2.8629661453410,145,457,images/al629_prisma_RAL9016_lp.jpg,SL629LED SM M 49 S/A 840 WH9016 MP,LED-Anbauleuchte 4000K 54W statisch Mikroprisma
192,102644,2.305998,109.8,349,images/NORMA_P_CL_angle_02_lp.jpg,NORMA+120 25 S/EW 840 GR-RAL7035 EM,LED-Feuchtraumleuchte 4000K 25W statisch Notlicht 3h sym. extrabreite Streuoptik
193,102651,2.306003,137.4,434,images/NORMA_P_CL_angle_02_lp.jpg,NORMA+150 68 S/EW 840 GR-RAL7035 EM,LED-Feuchtraumleuchte 4000K 68W statisch Notlicht 3h sym. extrabreite Streuoptik
194,102705,2.3101688,649.75,2002,images/sl720_led_l_RAL9016.jpg,SL720 D+ SLL 120 S/D 840 WH9016 SEIR MP,LED-Stehleuchte 4000K 132W Lichtsensor Mikroprisma d+i
195,102631,2.305954,57.85,190,images/NORMA_P_ANGLE_01.JPG,NORMA+150 60 S/EW 840 GR-RAL7035,LED-Feuchtraumleuchte 4000K 60W statisch symmetrische extrabreite Streuoptik
3246,124873,2.3112336,86.35,278,images/TYK_10.png,TYK+ 10 RM 15 C/I 830 AN96,LED-Scheinwerfer 3000K 15W statisch 1CH runde gebündelte Optik
196,102629,2.305950,35.65,130,images/NORMA_P_ANGLE_01.JPG,NORMA+120 25 S/EW 840 GR-RAL7035,LED-Feuchtraumleuchte 4000K 25W statisch symmetrische extrabreite Streuoptik
197,102628,2.305952,44.45,157,images/NORMA_P_ANGLE_01.JPG,NORMA+120 45 S/EW 840 GR-RAL7035,LED-Feuchtraumleuchte 4000K 45W statisch symmetrische extrabreite Streuoptik
198,102634,2.305940,31,120,images/NORMA_P_CL_angle_02_lp.jpg,NORMA+60 CL 18 S/EW 840 GR-RAL7035,LED-Feuchtraumleuchte 4000K 18W statisch symmetrische extrabreite Streuoptik
199,102650,2.305993,80,258,images/NORMA_P_CL_angle_02_lp.jpg,NORMA+150 35 S/EW 840 GR-RAL7035 DALI,LED-Feuchtraumleuchte 4000K 35W DALI symmetrische extrabreite Streuoptik
3582,113113,27.21410029902112a06,562.1,1596,images/rend_VERTI_CEILING.png,"VERTI CEILING, Akustikleuchte, L=1200, TW, 2312lm","VERTI CEILING, Pendelleuchte"
201,102710,2.3101692,1182.25,3631,images/sl720_led_l_RAL9016.jpg,SL720 D+ SLL 95 S/D 8TW WH9016 SEIR MP,LED-Stehleuchte 2700-6200K 105W HCL Mikroprisma d+i
202,102703,2.3101689,649.75,2002,images/sl720_led_l_RAL9006.jpg,SL720 D+ SLL 120 S/D 840 GR9006 SEIR MP,LED-Stehleuchte 4000K 132W Lichtsensor Mikroprisma d+i
203,102633,2.305941,35.2,128,images/NORMA_P_CL_angle_02_lp.jpg,NORMA+60 CL 27 S/EW 840 GR-RAL7035,LED-Feuchtraumleuchte 4000K 27W statisch symmetrische extrabreite Streuoptik
204,102780,2.301643,73.75,239,images/EKP-19_G_LED_ES_WH1.jpg,EKO+19/G LED E.S. 10W 4000K BIANCO      ,LED-Wandleuchte 4000K 10W statisch symmetrische extrabreite Streuoptik
205,102917,2.8629461786318,184.5,578,images/pllb629_prisma_RAL9016_lp.jpg,SL629LED CP L 62 S/C 830 WH9016 DALI MP,LED-Lichtband-Pendelleuchte 3000K 69W DALI Mikroprisma d+i
206,102653,2.306001,119.85,380,images/NORMA_P_CL_angle_02_lp.jpg,NORMA+150 35 S/EW 840 GR-RAL7035 EM,LED-Feuchtraumleuchte 4000K 35W statisch Notlicht 3h sym. extrabreite Streuoptik
207,102643,2.305999,116.05,369,images/NORMA_P_CL_angle_02_lp.jpg,NORMA+120 34 S/EW 840 GR-RAL7035 EM,LED-Feuchtraumleuchte 4000K 34W statisch Notlicht 3h sym. extrabreite Streuoptik
208,102646,2.305946,62.45,205,images/NORMA_P_CL_angle_02_lp.jpg,NORMA+150 CL 60 S/EW 840 GR-RAL7035,LED-Feuchtraumleuchte 4000K 60W statisch symmetrische extrabreite Streuoptik
209,102635,2.305989,64.95,212,images/NORMA_P_CL_angle_02_lp.jpg,NORMA+60 27 S/EW 840 GR-RAL7035 DALI,LED-Feuchtraumleuchte 4000K 27W DALI symmetrische extrabreite Streuoptik
210,102648,2.305995,98.05,314,images/NORMA_P_CL_angle_02_lp.jpg,NORMA+150 68 S/EW 840 GR-RAL7035 DALI,LED-Feuchtraumleuchte 4000K 68W DALI symmetrische extrabreite Streuoptik
214,103224,2.3105556,55.3,183,images/wl210_lp.jpg,WL210 WLQ 15/10 S/A 830/40 GR94 OP,LED-Wand- und Deckenleuchte 3000K 15W statisch opalweisser Diffusor d+i
215,103016,2.8431164073380,26.4,106,images/eb431_RAL9005.jpg,EB431 RF 8 C/M 830 BK9005 RE,LED-Einbaustrahler 3000K 9W statisch runde Optik medium
216,103220,2.8629661403310,167.65,527,images/al629_prisma_RAL9016_lp.jpg,SL629LED SM L 28 S/A 830 WH9016 MP,LED-Anbauleuchte 3000K 31W statisch Mikroprisma
217,103287,2.306176,103.9,331,images/QUASAR_30_CEILING_TECH_AN_angle_01.jpg,QUASAR 30 CEILING 20W S/I 830 AN96 TECH,LED-Anbauleuchte 3000K 23W statisch symmetrische Optik gebündelt
1703,106620,2.3105915,240.45,749,images/LAMA_P_SOFT_angle_01_lp.jpg,LAMA+ S/EW 70 840 WH1 SOFT,LED-Hallenpendelleuchte 4000K 68W statisch symmetrische extrabreite Streuoptik
218,103187,2.8432164133310,37.35,135,images/eb432.jpg,EB432 RF 13 C/M 830 WH9010 RE,LED-Einbaustrahler 3000K 14W statisch runde Optik medium
219,102928,2.303552,103.9,331,images/Quasar_30_FP_01_AN3.jpg,QUASAR 30 LED-20W 3K TECH AN96,LED-Wandleuchte 3000K 23W statisch asymmetrische mittlere Optik
220,103282,2.3105848,95.5,306,images/MIMIK_20_CEILING_AN_angle_01_lp.jpg,MIMIK 20 CEILING 21 S/EW 830 AN96,LED-Anbauleuchte 3000K 23.5W statisch symmetrische extrabreite Streuoptik
221,102998,2.8333691266310,143,447,images/flab333round_opal_lp.jpg,FL R 333 SM 23 S/B 830 WH9016 DALI OP,LED-Anbauleuchte 3000K 26W DALI opalweisser Diffusor d+i
3583,112671,27.21500128301002a13,679.8,1931,images/rend_ZEN_2.png,"ZEN S Pendelleuchte, D=550, 3000K, 1077lm",ZEN S Pendelleuchte
222,102927,2.304104,142.9,451,images/QUASAR-20_angle_AN3_01.jpg,QUASAR 30 LED-32W 3K DOUBLE TECH AN96,LED-Wandleuchte 3000K 32W statisch asymmetrische mittlere Optik
223,103222,2.310488,6.45,27,images/INSERT_P_2_CON_ACC_DT.jpg,ADATTATORE INSERT+ 2 GR3,Adapter INSERT+ 2 (Nachrüst-Kit Insert 2)
224,103219,2.8629461783310,167.65,527,images/pl629_prisma_RAL9016_lp.jpg,SL629LED PL L 62 S/C 830 WH9016 MP,LED-Pendelleuchte 3000K 69W statisch Mikroprisma d+i
225,103030,2.303546,80.5,260,images/QUASAR-20_angle_AN3_01.jpg,QUASAR 20 LED-20W 3K BI AN96,LED-Wandleuchte 3000K 23W statisch symmetrische extrabreite Streuoptik
231,103301,2.8629461543410,145,457,images/pl629_prisma_RAL9016_lp.jpg,SL629LED PL M 49 S/C 840 WH9016 MP,LED-Pendelleuchte 4000K 54W statisch Mikroprisma d+i
226,103154,2.001720,28.5,113,images/SUPERDELTA_TONDO_WH_lp.jpg,SUPERDELTA TONDO WEISS,Wandleuchte 1x75W A60 symmetrische extrabreite Streuoptik
227,102999,2.8555691516310,217,673,images/flab555round_opal_lp.jpg,FL R 555 SM 45 S/B 830 WH9016 DALI OP,LED-Anbauleuchte 3000K 50W DALI opalweisser Diffusor d+i
228,103296,2.3101711,139.55,441,images/LM4_ANGLE_01_lp.jpg,LM4 35 S/EW 840 GR94 DALI,LED-Feuchtraumleuchte 4000K 39W DALI symmetrische extrabreite Streuoptik
229,103000,2.8720761748410,465.45,1438,images/sl720_led_l_RAL9016.jpg,SL720LED SLL 65 S/C 840 WH9016 SEIR MP,LED-Stehleuchte 4000K 72W Lichtsensor Mikroprisma d+i
3584,112674,27.21500139401002a11,679.8,1931,images/rend_ZEN_2.png,"ZEN S Pendelleuchte, D=550, 4000K, 1508lm",ZEN S Pendelleuchte
232,102940,2.8777661763410,348,1074,images/flab777_round_prism_RAL9016.jpg,FL R 777 SM 68 S/B 840 WH9016 MP,LED-Anbauleuchte 4000K 68W statisch Mikroprisma d+i
233,103272,2.304880,80.5,260,images/MIMIK_10_CEILING_TECH_AN3_angle_lp.jpg,MIMIK 10 CEILING TECH 10W 4K AN96,LED-Anbauleuchte 4000K 10W statisch runde extrabreite Streuoptik
234,103252,2.304661,174.3,547,images/BLIZ_SPB_Pap_WH1.jpg,BLIZ SQUARE 40 LED 39W 3K DALI WH87,LED-Wand- und Deckenleuchte 3000K 39W DALI symmetrische extrabreite Streuoptik
235,103103,2.8629661616410,189,592,images/al629_prisma_RAL9016_lp.jpg,SL629LED SM L 62 S/A 840 WH9016 DALI MP,LED-Anbauleuchte 4000K 69W DALI Mikroprisma
3585,112676,27.21500228302002a20,684.75,1945,images/rend_ZEN_2.png,"ZEN M Pendelleuchte, D=760, 3000K, 1508lm",ZEN M Pendelleuchte
236,103003,2.8713461766310,376.65,1166,images/flpl713_round_l_RAL9016.png,SL713 RL PL 62 S/C 830 WH9016 DALI MP,LED-Pendelleuchte 3000K 70W DALI Mikroprisma d+i
237,102926,2.005786,26.85,108,images/Chip_OV_30_GRILL_angle_WH1_01.jpg,CHIP OVALE 30 WEISS GRILL,Wandleuchte 1x30W TC-TSE asymmetrische extrabreite Streuoptik
238,103126,2.8629661406410,189,592,images/al629_prisma_RAL9016_lp.jpg,SL629LED SM L 28 S/A 840 WH9016 DALI MP,LED-Anbauleuchte 4000K 31W DALI Mikroprisma
239,103004,2.8713461516310,256.85,799,images/flpl713_round_m_RAL9005.png,SL713 RM PL 45 S/C 830 WH9016 DALI MP,LED-Pendelleuchte 3000K 49W DALI Mikroprisma d+i
240,102978,2.304127,95.5,306,images/MULTI_P_40_FRONT_01_lp.jpg,MULTI+ 40 PC LED 27W 4K WH87,LED-Wand- und Deckenleuchte 4000K 28W statisch sym. extrabreite Streuoptik
241,103218,2.3100151,46.95,164,images/Chip_OV_angle_BK1_01.jpg,CHIP OV30 10 S/EW 830 BK81,"LED-Wandleuchte 3000K 11,5W statisch symmetrische extrabreite Streuoptik"
242,103102,2.304126,95.5,306,images/MULTI_P_40_FRONT_01_lp.jpg,MULTI+ 40 PC LED 27W 3K WH87,LED-Wand- und Deckenleuchte 3000K 28W statisch sym. extrabreite Streuoptik
243,103027,2.3100763,102.65,328,images/MASK_P_angle_AN_01.jpg,"MASK+ M 10,5 S/EW 830 AN96","LED-Wandleuchte 3000K 12,5W statisch symmetrische extrabreite Streuoptik"
244,103188,2.306554,119,378,images/MIMIK_10_POST_1000_GR3_angle.jpg,MIMIK 10 POST 1000 8 CP/T3 730 GR94,LED-Pollerleuchte 3000K 10W statisch Optik Fuss- und Radweg Type 3
1717,102234,2.3105898,290.75,903,images/LAMA_P_SOFT_angle_01_lp.jpg,LAMA+ S/EW 150 840 WH1 SOFT,LED-Hallenpendelleuchte 4000K 149W statisch symmetrische extrabreite Streuoptik
245,103295,2.3100006,260.6,811,images/GYM_Plus_2_angle_01_lp.jpg,GYM+ 2 105 S/EW 840 WH87 DALI,LED-Anbauleuchte 4000K 114W DALI symmetrische extrabreite Streuoptik
246,103221,2.304122,85.1,274,images/147345.jpg,INSERT+ 2 10W 3K GR94,LED-Wandeinbauleuchte 3000K 10W statisch asymmetrische breite Streuoptik
247,103020,2.305667,89.25,287,images/TRY_S_EW_angle_01_lp.jpg,TRY S/EW 39-840-88,LED-Lichteinsätze 4000K 42W statisch symmetrische extrabreite Streuoptik
248,103021,2.305673,98.5,315,images/TRY_S_EW_angle_01_lp.jpg,TRY S/EW 50-840-88,LED-Lichteinsätze 4000K 53W statisch symmetrische extrabreite Streuoptik
347,105146,2.8629661283330,145,457,images/al629_prisma_RAL9006_lp.jpg,SL629LED SM M 23 S/A 830 GR9006 MP,LED-Anbauleuchte 3000K 26W statisch Mikroprisma
249,103005,2.305183,170.15,534,images/FOCUS_p_2_AW_AN3_front_01.jpg,FOCUS+2 26W A55/W 3000K AN96 DALI,LED-Scheinwerfer 3000K 26W DALI asymmetrische breite Streuoptik
250,103045,2.305244,192.7,603,images/FOCUS_p_3_AW_AN3_front_01.jpg,FOCUS+3 49W A55/W 4000K AN96,LED-Scheinwerfer 4000K 50W statisch asymmetrische breite Streuoptik
251,103465,2.310936,68.85,224,images/RAIL_M_lp.jpg,RAIL-M TRY 9P DALI/EM L:2870,RAIL-M TRY 9P DALI/EM - L 2870 mm (inkl. 4 Halterungen aus Edelstahl)
252,103461,2.310934,45.3,159,images/RAIL_A_lp.jpg,RAIL-A TRY 9P DALI/EM L:1435,RAIL-A TRY 9P DALI/EM- L 1435 mm (inkl. 2 Halterungen aus Edelstahl)
253,103464,2.310937,89.45,287,images/RAIL_M_lp.jpg,RAIL-M TRY 9P DALI/EM L:4305,RAIL-M TRY 9P DALI/EM - L 4305 mm (inkl. 6 Halterungen aus Edelstahl)
386,103642,2.3107120,24,98,images/UNI_A0026_500_BK81_FAS_01_lp.jpg,SUPPORTO 500MM SPIDER+ 20-30 BK-81,AUSLEGER VON 500 MM
254,103404,2.8726741885410,778.85,2397,images/sl_small_line_reflector_RAL9016_lp.jpg,SMALL SL 80 S/C 840 WH9016 TD RE,LED-Stehleuchte 4000K 89W DALI Switch Reflektor hochglanz d+i
255,103429,2.8726741595310,750.35,2310,images/sl_small_line_reflector_RAL9016_lp.jpg,SMALL SL 57 S/C 830 WH9016 TD RE,LED-Stehleuchte 3000K 61W DALI Switch Reflektor hochglanz d+i
256,103508,2.8726741888310,860.1,2645,images/sl_small_line_reflector_RAL9016_lp.jpg,SMALL SL 80 S/C 830 WH9016 SEIR RE,LED-Stehleuchte 3000K 89W Lichtsensor Reflektor hochglanz d+i
257,103431,2.8726741888410,860.1,2645,images/sl_small_line_reflector_RAL9016_lp.jpg,SMALL SL 80 S/C 840 WH9016 SEIR RE,LED-Stehleuchte 4000K 89W Lichtsensor Reflektor hochglanz d+i
1718,108508,2.3108386,337.25,1045,images/CRICKET_P_20_INOX_angle_01_lp.jpg,CRICKET+ 20 26 C/M 830 INOX DALI,LED-Bodeneinbauleuchte 3000K 26W DALI runde Optik medium
258,103583,2.8720761775910,856.35,2634,images/sl720_led_l_RAL9016.jpg,SL720LED SLL 66 S/C 8TW WH9016 DALI MP,LED-Stehleuchte 2700-6200K 73W dimmbar über Taster Mikroprisma d+i
259,103576,2.310475,5.3,24,images/INSERT_Plus_1_FA_310475.jpg,CONTROCASSA INSERT+ 1,Einbautopf INSERT+ 1
260,103422,2.8726741885310,778.85,2397,images/sl_small_line_reflector_RAL9016_lp.jpg,SMALL SL 80 S/C 830 WH9016 TD RE,LED-Stehleuchte 3000K 89W DALI Switch Reflektor hochglanz d+i
261,103428,2.8726741595410,750.35,2310,images/sl_small_line_reflector_RAL9016_lp.jpg,SMALL SL 57 S/C 840 WH9016 TD RE,LED-Stehleuchte 4000K 61W DALI Switch Reflektor hochglanz d+i
262,103513,2.8726741598310,829.5,2552,images/sl_small_line_reflector_RAL9016_lp.jpg,SMALL SL 57 S/C 830 WH9016 SEIR RE,LED-Stehleuchte 3000K 61W Lichtsensor Reflektor hochglanz d+i
263,103391,2.8630661613430,186.55,584,images/al630_prisma_RAL9006_lp.jpg,SL630LED SM L 44 S/A 840 GR9006 MP,LED-Anbauleuchte 4000K 49W statisch Mikroprisma
264,103425,2.8630661616430,208.35,651,images/al630_prisma_RAL9006_lp.jpg,SL630LED SM L 44 S/A 840 GR9006 DALI MP,LED-Anbauleuchte 4000K 49W DALI Mikroprisma
